playerID,awardID,yearID:int,lgID,tie,notes 
"hamptmi01","NLCS MVP",2000,"NL","0","0"
"leiteal01","Roberto Clemente Award",2000,"ML","0","0"
"jonesto02","Rolaids Relief Man Award",2000,"AL","0","0"
"alfonan01","Rolaids Relief Man Award",2000,"NL","0","0"
"sasakka01","Rookie of the Year",2000,"AL","0","0"
"furcara01","Rookie of the Year",2000,"NL","0","0"
"delgaca01","Silver Slugger",2000,"AL","0","1B"
"alomaro01","Silver Slugger",2000,"AL","0","2B"
"glaustr01","Silver Slugger",2000,"AL","0","3B"
"posadjo01","Silver Slugger",2000,"AL","0","C"
"thomafr04","Silver Slugger",2000,"AL","0","DH"
"erstada01","Silver Slugger",2000,"AL","0","OF"
"ordonma01","Silver Slugger",2000,"AL","0","OF"
"ramirma02","Silver Slugger",2000,"AL","0","OF"
"rodrial01","Silver Slugger",2000,"AL","0","SS"
"heltoto01","Silver Slugger",2000,"NL","0","1B"
"kentje01","Silver Slugger",2000,"NL","0","2B"
"jonesch06","Silver Slugger",2000,"NL","0","3B"
"piazzmi01","Silver Slugger",2000,"NL","0","C"
"bondsba01","Silver Slugger",2000,"NL","0","OF"
"guerrvl01","Silver Slugger",2000,"NL","0","OF"
"sosasa01","Silver Slugger",2000,"NL","0","OF"
"hamptmi01","Silver Slugger",2000,"NL","0","P"
"renteed01","Silver Slugger",2000,"NL","0","SS"
"delgaca01","TSN All-Star",2000,"AL","0","1B"
"alomaro01","TSN All-Star",2000,"AL","0","2B"
"frymatr01","TSN All-Star",2000,"AL","0","3B"
"posadjo01","TSN All-Star",2000,"AL","0","C"
"wellsda01","TSN All-Star",2000,"AL","0","LHP"
"erstada01","TSN All-Star",2000,"AL","0","OF"
"ordonma01","TSN All-Star",2000,"AL","0","OF"
"willibe02","TSN All-Star",2000,"AL","0","OF"
"martipe02","TSN All-Star",2000,"AL","0","RHP"
"rodrial01","TSN All-Star",2000,"AL","0","SS"
"heltoto01","TSN All-Star",2000,"NL","0","1B"
"kentje01","TSN All-Star",2000,"NL","0","2B"
"jonesch06","TSN All-Star",2000,"NL","0","3B"
"piazzmi01","TSN All-Star",2000,"NL","0","C"
"glavito02","TSN All-Star",2000,"NL","0","LHP"
"bondsba01","TSN All-Star",2000,"NL","0","OF"
"guerrvl01","TSN All-Star",2000,"NL","0","OF"
"sosasa01","TSN All-Star",2000,"NL","0","OF"
"maddugr01","TSN All-Star",2000,"NL","0","RHP"
"renteed01","TSN All-Star",2000,"NL","0","SS"
"jonesto02","TSN Fireman of the Year",2000,"AL","0","0"
"alfonan01","TSN Fireman of the Year",2000,"NL","0","0"
"delgaca01","TSN Major League Player of the Year",2000,"ML","0","0"
"martipe02","TSN Pitcher of the Year",2000,"AL","0","0"
"glavito02","TSN Pitcher of the Year",2000,"NL","0","0"
"jeterde01","World Series MVP",2000,"ML","0","0"
"pettian01","ALCS MVP",2001,"AL","0","0"
"ripkeca01","All-Star Game MVP",2001,"ML","0","0"
"johnsra05","Babe Ruth Award",2001,"NL","Y","P"
"schilcu01","Babe Ruth Award",2001,"NL","Y","P"
"schilcu01","Branch Rickey Award",2001,"ML","0","0"
"clemero02","Cy Young Award",2001,"AL","0","0"
"johnsra05","Cy Young Award",2001,"NL","0","0"
"mientdo01","Gold Glove",2001,"AL","0","1B"
"alomaro01","Gold Glove",2001,"AL","0","2B"
"chaveer01","Gold Glove",2001,"AL","0","3B"
"rodriiv01","Gold Glove",2001,"AL","0","C"
"camermi01","Gold Glove",2001,"AL","0","OF"
"hunteto01","Gold Glove",2001,"AL","0","OF"
"suzukic01","Gold Glove",2001,"AL","0","OF"
"mussimi01","Gold Glove",2001,"AL","0","P"
"vizquom01","Gold Glove",2001,"AL","0","SS"
"heltoto01","Gold Glove",2001,"NL","0","1B"
"vinafe01","Gold Glove",2001,"NL","0","2B"
"rolensc01","Gold Glove",2001,"NL","0","3B"
"ausmubr01","Gold Glove",2001,"NL","0","C"
"edmonji01","Gold Glove",2001,"NL","0","OF"
"jonesan01","Gold Glove",2001,"NL","0","OF"
"walkela01","Gold Glove",2001,"NL","0","OF"
"maddugr01","Gold Glove",2001,"NL","0","P"
"cabreor01","Gold Glove",2001,"NL","0","SS"
"rodrial01","Hank Aaron Award",2001,"AL","0","SS"
"bondsba01","Hank Aaron Award",2001,"NL","0","OF"
"schilcu01","Hutch Award",2001,"ML","0","0"
"francjo01","Lou Gehrig Memorial Award",2001,"ML","0","0"
"suzukic01","Most Valuable Player",2001,"AL","0","0"
"bondsba01","Most Valuable Player",2001,"NL","0","0"
"counscr01","NLCS MVP",2001,"NL","0","0"
"schilcu01","Roberto Clemente Award",2001,"ML","0","0"
"riverma01","Rolaids Relief Man Award",2001,"AL","0","0"
"benitar01","Rolaids Relief Man Award",2001,"NL","0","0"
"suzukic01","Rookie of the Year",2001,"AL","0","0"
"pujolal01","Rookie of the Year",2001,"NL","0","0"
"giambja01","Silver Slugger",2001,"AL","0","1B"
"boonebr01","Silver Slugger",2001,"AL","0","2B"
"glaustr01","Silver Slugger",2001,"AL","0","3B"
"posadjo01","Silver Slugger",2001,"AL","0","C"
"martied01","Silver Slugger",2001,"AL","0","DH"
"gonzaju03","Silver Slugger",2001,"AL","0","OF"
"ramirma02","Silver Slugger",2001,"AL","0","OF"
"suzukic01","Silver Slugger",2001,"AL","0","OF"
"rodrial01","Silver Slugger",2001,"AL","0","SS"
"heltoto01","Silver Slugger",2001,"NL","0","1B"
"kentje01","Silver Slugger",2001,"NL","0","2B"
"pujolal01","Silver Slugger",2001,"NL","0","3B"
"piazzmi01","Silver Slugger",2001,"NL","0","C"
"bondsba01","Silver Slugger",2001,"NL","0","OF"
"gonzalu01","Silver Slugger",2001,"NL","0","OF"
"sosasa01","Silver Slugger",2001,"NL","0","OF"
"hamptmi01","Silver Slugger",2001,"NL","0","P"
"aurilri01","Silver Slugger",2001,"NL","0","SS"
"thomeji01","TSN All-Star",2001,"AL","0","1B"
"boonebr01","TSN All-Star",2001,"AL","0","2B"
"glaustr01","TSN All-Star",2001,"AL","0","3B"
"posadjo01","TSN All-Star",2001,"AL","0","C"
"martied01","TSN All-Star",2001,"AL","0","DH"
"muldema01","TSN All-Star",2001,"AL","0","LHP"
"gonzaju03","TSN All-Star",2001,"AL","0","OF"
"ramirma02","TSN All-Star",2001,"AL","0","OF"
"suzukic01","TSN All-Star",2001,"AL","0","OF"
"clemero02","TSN All-Star",2001,"AL","0","RHP"
"rodrial01","TSN All-Star",2001,"AL","0","SS"
"heltoto01","TSN All-Star",2001,"NL","0","1B"
"biggicr01","TSN All-Star",2001,"NL","0","2B"
"jonesch06","TSN All-Star",2001,"NL","0","3B"
"piazzmi01","TSN All-Star",2001,"NL","0","C"
"johnsra05","TSN All-Star",2001,"NL","0","LHP"
"bondsba01","TSN All-Star",2001,"NL","0","OF"
"gonzalu01","TSN All-Star",2001,"NL","0","OF"
"sosasa01","TSN All-Star",2001,"NL","0","OF"
"schilcu01","TSN All-Star",2001,"NL","0","RHP"
"aurilri01","TSN All-Star",2001,"NL","0","SS"
"bondsba01","TSN Major League Player of the Year",2001,"ML","0","0"
"clemero02","TSN Pitcher of the Year",2001,"AL","0","0"
"schilcu01","TSN Pitcher of the Year",2001,"NL","0","0"
"riverma01","TSN Reliever of the Year",2001,"AL","0","0"
"benitar01","TSN Reliever of the Year",2001,"NL","Y","0"
"nenro01","TSN Reliever of the Year",2001,"NL","Y","0"
"johnsra05","World Series MVP",2001,"ML","Y","0"
"schilcu01","World Series MVP",2001,"ML","Y","0"
"kennead01","ALCS MVP",2002,"AL","0","0"
"glaustr01","Babe Ruth Award",2002,"AL","0","3B"
"valenbo02","Branch Rickey Award",2002,"ML","0","0"
"zitoba01","Cy Young Award",2002,"AL","0","0"
"johnsra05","Cy Young Award",2002,"NL","0","0"
"olerujo01","Gold Glove",2002,"AL","0","1B"
"boonebr01","Gold Glove",2002,"AL","0","2B"
"chaveer01","Gold Glove",2002,"AL","0","3B"
"molinbe01","Gold Glove",2002,"AL","0","C"
"erstada01","Gold Glove",2002,"AL","0","OF"
"hunteto01","Gold Glove",2002,"AL","0","OF"
"suzukic01","Gold Glove",2002,"AL","0","OF"
"rogerke01","Gold Glove",2002,"AL","0","P"
"rodrial01","Gold Glove",2002,"AL","0","SS"
"heltoto01","Gold Glove",2002,"NL","0","1B"
"vinafe01","Gold Glove",2002,"NL","0","2B"
"rolensc01","Gold Glove",2002,"NL","0","3B"
"ausmubr01","Gold Glove",2002,"NL","0","C"
"edmonji01","Gold Glove",2002,"NL","0","OF"
"jonesan01","Gold Glove",2002,"NL","0","OF"
"walkela01","Gold Glove",2002,"NL","0","OF"
"maddugr01","Gold Glove",2002,"NL","0","P"
"renteed01","Gold Glove",2002,"NL","0","SS"
"rodrial01","Hank Aaron Award",2002,"AL","0","Ss"
"bondsba01","Hank Aaron Award",2002,"NL","0","OF"
"salmoti01","Hutch Award",2002,"ML","0","0"
"graveda01","Lou Gehrig Memorial Award",2002,"ML","0","0"
"tejadmi01","Most Valuable Player",2002,"AL","0","0"
"bondsba01","Most Valuable Player",2002,"NL","0","0"
"santibe01","NLCS MVP",2002,"NL","0","0"
"johnsra05","Pitching Triple Crown",2002,"NL","0","0"
"thomeji01","Roberto Clemente Award",2002,"ML","0","0"
"kochbi01","Rolaids Relief Man Award",2002,"AL","0","0"
"smoltjo01","Rolaids Relief Man Award",2002,"NL","0","0"
"hinsker01","Rookie of the Year",2002,"AL","0","0"
"jennija01","Rookie of the Year",2002,"NL","0","0"
"giambja01","Silver Slugger",2002,"AL","0","1B"
"soriaal01","Silver Slugger",2002,"AL","0","2B"
"chaveer01","Silver Slugger",2002,"AL","0","3B"
"posadjo01","Silver Slugger",2002,"AL","0","C"
"ramirma02","Silver Slugger",2002,"AL","0","DH"
"anderga01","Silver Slugger",2002,"AL","0","OF"
"ordonma01","Silver Slugger",2002,"AL","0","OF"
"willibe02","Silver Slugger",2002,"AL","0","OF"
"rodrial01","Silver Slugger",2002,"AL","0","SS"
"heltoto01","Silver Slugger",2002,"NL","0","1B"
"kentje01","Silver Slugger",2002,"NL","0","2B"
"rolensc01","Silver Slugger",2002,"NL","0","3B"
"piazzmi01","Silver Slugger",2002,"NL","0","C"
"bondsba01","Silver Slugger",2002,"NL","0","OF"
"guerrvl01","Silver Slugger",2002,"NL","0","OF"
"sosasa01","Silver Slugger",2002,"NL","0","OF"
"hamptmi01","Silver Slugger",2002,"NL","0","P"
"renteed01","Silver Slugger",2002,"NL","0","SS"
"giambja01","TSN All-Star",2002,"AL","0","1B"
"soriaal01","TSN All-Star",2002,"AL","0","2B"
"chaveer01","TSN All-Star",2002,"AL","0","3B"
"posadjo01","TSN All-Star",2002,"AL","0","C"
"ramirma02","TSN All-Star",2002,"AL","0","DH"
"zitoba01","TSN All-Star",2002,"AL","0","LHP"
"anderga01","TSN All-Star",2002,"AL","0","OF"
"hunteto01","TSN All-Star",2002,"AL","0","OF"
"willibe02","TSN All-Star",2002,"AL","0","OF"
"lowede01","TSN All-Star",2002,"AL","0","RHP"
"rodrial01","TSN All-Star",2002,"AL","0","SS"
"heltoto01","TSN All-Star",2002,"NL","0","1B"
"kentje01","TSN All-Star",2002,"NL","0","2B"
"rolensc01","TSN All-Star",2002,"NL","0","3B"
"piazzmi01","TSN All-Star",2002,"NL","0","C"
"johnsra05","TSN All-Star",2002,"NL","0","LHP"
"bondsba01","TSN All-Star",2002,"NL","0","OF"
"guerrvl01","TSN All-Star",2002,"NL","0","OF"
"sosasa01","TSN All-Star",2002,"NL","0","OF"
"schilcu01","TSN All-Star",2002,"NL","0","RHP"
"renteed01","TSN All-Star",2002,"NL","0","SS"
"rodrial01","TSN Major League Player of the Year",2002,"ML","0","0"
"zitoba01","TSN Pitcher of the Year",2002,"AL","0","0"
"schilcu01","TSN Pitcher of the Year",2002,"NL","0","0"
"kochbi01","TSN Reliever of the Year",2002,"AL","0","0"
"smoltjo01","TSN Reliever of the Year",2002,"NL","0","0"
"glaustr01","World Series MVP",2002,"ML","0","0"
"riverma01","ALCS MVP",2003,"AL","0","0"
"anderga01","All-Star Game MVP",2003,"ML","0","0"
"beckejo02","Babe Ruth Award",2003,"NL","0","P"
"hemonro99","Branch Rickey Award",2003,"ML","0","0"
"hallaro01","Cy Young Award",2003,"AL","0","0"
"gagneer01","Cy Young Award",2003,"NL","0","0"
"olerujo01","Gold Glove",2003,"AL","0","1B"
"boonebr01","Gold Glove",2003,"AL","0","2B"
"chaveer01","Gold Glove",2003,"AL","0","3B"
"molinbe01","Gold Glove",2003,"AL","0","C"
"camermi01","Gold Glove",2003,"AL","0","OF"
"hunteto01","Gold Glove",2003,"AL","0","OF"
"suzukic01","Gold Glove",2003,"AL","0","OF"
"mussimi01","Gold Glove",2003,"AL","0","P"
"rodrial01","Gold Glove",2003,"AL","0","SS"
"leede02","Gold Glove",2003,"NL","0","1B"
"castilu01","Gold Glove",2003,"NL","0","2B"
"rolensc01","Gold Glove",2003,"NL","0","3B"
"mathemi01","Gold Glove",2003,"NL","0","C"
"cruzjo02","Gold Glove",2003,"NL","0","OF"
"edmonji01","Gold Glove",2003,"NL","0","OF"
"jonesan01","Gold Glove",2003,"NL","0","OF"
"hamptmi01","Gold Glove",2003,"NL","0","P"
"renteed01","Gold Glove",2003,"NL","0","SS"
"rodrial01","Hank Aaron Award",2003,"AL","0","0"
"pujolal01","Hank Aaron Award",2003,"NL","0","0"
"moyerja01","Hutch Award",2003,"ML","0","0"
"moyerja01","Lou Gehrig Memorial Award",2003,"ML","0","0"
"rodrial01","Most Valuable Player",2003,"AL","0","0"
"bondsba01","Most Valuable Player",2003,"NL","0","0"
"rodriiv01","NLCS MVP",2003,"NL","0","0"
"moyerja01","Roberto Clemente Award",2003,"ML","0","0"
"foulkke01","Rolaids Relief Man Award",2003,"AL","0","0"
"gagneer01","Rolaids Relief Man Award",2003,"NL","0","0"
"berroan01","Rookie of the Year",2003,"AL","0","0"
"willido03","Rookie of the Year",2003,"NL","0","0"
"delgaca01","Silver Slugger",2003,"AL","0","1B"
"boonebr01","Silver Slugger",2003,"AL","0","2B"
"muellbi02","Silver Slugger",2003,"AL","0","3B"
"posadjo01","Silver Slugger",2003,"AL","0","C"
"martied01","Silver Slugger",2003,"AL","0","DH"
"anderga01","Silver Slugger",2003,"AL","0","OF"
"ramirma02","Silver Slugger",2003,"AL","0","OF"
"wellsve01","Silver Slugger",2003,"AL","0","OF"
"rodrial01","Silver Slugger",2003,"AL","0","SS"
"heltoto01","Silver Slugger",2003,"NL","0","1B"
"vidrojo01","Silver Slugger",2003,"NL","0","2B"
"lowelmi01","Silver Slugger",2003,"NL","0","3B"
"lopezja01","Silver Slugger",2003,"NL","0","C"
"bondsba01","Silver Slugger",2003,"NL","0","OF"
"pujolal01","Silver Slugger",2003,"NL","0","OF"
"sheffga01","Silver Slugger",2003,"NL","0","OF"
"hamptmi01","Silver Slugger",2003,"NL","0","P"
"renteed01","Silver Slugger",2003,"NL","0","SS"
"delgaca01","TSN All-Star",2003,"AL","0","1B"
"boonebr01","TSN All-Star",2003,"AL","0","2B"
"muellbi02","TSN All-Star",2003,"AL","0","3B"
"posadjo01","TSN All-Star",2003,"AL","0","C"
"thomafr04","TSN All-Star",2003,"AL","0","DH"
"pettian01","TSN All-Star",2003,"AL","0","LHP"
"anderga01","TSN All-Star",2003,"AL","0","OF"
"ordonma01","TSN All-Star",2003,"AL","0","OF"
"wellsve01","TSN All-Star",2003,"AL","0","OF"
"hallaro01","TSN All-Star",2003,"AL","0","RHP"
"rodrial01","TSN All-Star",2003,"AL","0","SS"
"heltoto01","TSN All-Star",2003,"NL","0","1B"
"gilesma01","TSN All-Star",2003,"NL","0","2B"
"rolensc01","TSN All-Star",2003,"NL","0","3B"
"lopezja01","TSN All-Star",2003,"NL","0","C"
"wolfra02","TSN All-Star",2003,"NL","0","LHP"
"bondsba01","TSN All-Star",2003,"NL","0","OF"
"pujolal01","TSN All-Star",2003,"NL","0","OF"
"sheffga01","TSN All-Star",2003,"NL","0","OF"
"gagneer01","TSN All-Star",2003,"NL","0","RHP"
"renteed01","TSN All-Star",2003,"NL","0","SS"
"pujolal01","TSN Major League Player of the Year",2003,"ML","0","0"
"hallaro01","TSN Pitcher of the Year",2003,"AL","0","0"
"gagneer01","TSN Pitcher of the Year",2003,"NL","0","0"
"foulkke01","TSN Reliever of the Year",2003,"AL","0","0"
"gagneer01","TSN Reliever of the Year",2003,"NL","0","0"
"beckejo02","World Series MVP",2003,"ML","0","0"
"ortizda01","ALCS MVP",2004,"AL","0","0"
"soriaal01","All-Star Game MVP",2004,"ML","0","0"
"foulkke01","Babe Ruth Award",2004,"AL","0","P"
"moyerja01","Branch Rickey Award",2004,"ML","0","0"
"santajo01","Cy Young Award",2004,"AL","0","0"
"clemero02","Cy Young Award",2004,"NL","0","0"
"erstada01","Gold Glove",2004,"AL","0","1B"
"boonebr01","Gold Glove",2004,"AL","0","2B"
"chaveer01","Gold Glove",2004,"AL","0","3B"
"rodriiv01","Gold Glove",2004,"AL","0","C"
"hunteto01","Gold Glove",2004,"AL","0","OF"
"suzukic01","Gold Glove",2004,"AL","0","OF"
"wellsve01","Gold Glove",2004,"AL","0","OF"
"rogerke01","Gold Glove",2004,"AL","0","P"
"jeterde01","Gold Glove",2004,"AL","0","SS"
"heltoto01","Gold Glove",2004,"NL","0","1B"
"castilu01","Gold Glove",2004,"NL","0","2B"
"rolensc01","Gold Glove",2004,"NL","0","3B"
"mathemi01","Gold Glove",2004,"NL","0","C"
"edmonji01","Gold Glove",2004,"NL","0","OF"
"finlest01","Gold Glove",2004,"NL","0","OF"
"jonesan01","Gold Glove",2004,"NL","0","OF"
"maddugr01","Gold Glove",2004,"NL","0","P"
"izturce01","Gold Glove",2004,"NL","0","SS"
"ramirma02","Hank Aaron Award",2004,"AL","0","0"
"bondsba01","Hank Aaron Award",2004,"NL","0","0"
"hoffmtr01","Hutch Award",2004,"ML","0","0"
"thomeji01","Lou Gehrig Memorial Award",2004,"ML","0","0"
"guerrvl01","Most Valuable Player",2004,"AL","0","0"
"bondsba01","Most Valuable Player",2004,"NL","0","0"
"pujolal01","NLCS MVP",2004,"NL","0","0"
"martied01","Roberto Clemente Award",2004,"ML","0","0"
"riverma01","Rolaids Relief Man Award",2004,"AL","0","0"
"gagneer01","Rolaids Relief Man Award",2004,"NL","0","0"
"crosbbo01","Rookie of the Year",2004,"AL","0","0"
"bayja01","Rookie of the Year",2004,"NL","0","0"
"teixema01","Silver Slugger",2004,"AL","0","1B"
"soriaal01","Silver Slugger",2004,"AL","0","2B"
"morame01","Silver Slugger",2004,"AL","0","3B"
"martivi01","Silver Slugger",2004,"AL","Y","C"
"rodriiv01","Silver Slugger",2004,"AL","Y","C"
"ortizda01","Silver Slugger",2004,"AL","0","DH"
"guerrvl01","Silver Slugger",2004,"AL","0","OF"
"ramirma02","Silver Slugger",2004,"AL","0","OF"
"sheffga01","Silver Slugger",2004,"AL","0","OF"
"tejadmi01","Silver Slugger",2004,"AL","0","SS"
"pujolal01","Silver Slugger",2004,"NL","0","1B"
"loretma01","Silver Slugger",2004,"NL","0","2B"
"beltrad01","Silver Slugger",2004,"NL","0","3B"
"estrajo01","Silver Slugger",2004,"NL","0","C"
"abreubo01","Silver Slugger",2004,"NL","0","OF"
"bondsba01","Silver Slugger",2004,"NL","0","OF"
"edmonji01","Silver Slugger",2004,"NL","0","OF"
"hernali01","Silver Slugger",2004,"NL","0","P"
"wilsoja02","Silver Slugger",2004,"NL","0","SS"
"konerpa01","TSN All-Star",2004,"AL","0","1B"
"soriaal01","TSN All-Star",2004,"AL","0","2B"
"morame01","TSN All-Star",2004,"AL","0","3B"
"rodriiv01","TSN All-Star",2004,"AL","0","C"
"ortizda01","TSN All-Star",2004,"AL","0","DH"
"guerrvl01","TSN All-Star",2004,"AL","0","OF"
"ramirma02","TSN All-Star",2004,"AL","0","OF"
"suzukic01","TSN All-Star",2004,"AL","0","OF"
"santajo01","TSN All-Star",2004,"AL","0","P"
"tejadmi01","TSN All-Star",2004,"AL","0","SS"
"pujolal01","TSN All-Star",2004,"NL","0","1B"
"loretma01","TSN All-Star",2004,"NL","0","2B"
"rolensc01","TSN All-Star",2004,"NL","0","3B"
"estrajo01","TSN All-Star",2004,"NL","0","C"
"bondsba01","TSN All-Star",2004,"NL","0","OF"
"drewjd01","TSN All-Star",2004,"NL","0","OF"
"edmonji01","TSN All-Star",2004,"NL","0","OF"
"schmija01","TSN All-Star",2004,"NL","0","P"
"renteed01","TSN All-Star",2004,"NL","0","SS"
"bondsba01","TSN Major League Player of the Year",2004,"ML","0","0"
"santajo01","TSN Pitcher of the Year",2004,"AL","0","0"
"schmija01","TSN Pitcher of the Year",2004,"NL","0","0"
"nathajo01","TSN Reliever of the Year",2004,"AL","Y","0"
"riverma01","TSN Reliever of the Year",2004,"AL","Y","0"
"ramirma02","World Series MVP",2004,"ML","0","0"
"konerpa01","ALCS MVP",2005,"AL","0","0"
"tejadmi01","All-Star Game MVP",2005,"ML","0","0"
"dyeje01","Babe Ruth Award",2005,"AL","0","OF"
"gonzalu01","Branch Rickey Award",2005,"ML","0","0"
"giambja01","Comeback Player of the Year",2005,"AL","0","0"
"griffke02","Comeback Player of the Year",2005,"NL","0","0"
"colonba01","Cy Young Award",2005,"AL","0","0"
"carpech01","Cy Young Award",2005,"NL","0","0"
"teixema01","Gold Glove",2005,"AL","0","1B"
"hudsoor01","Gold Glove",2005,"AL","0","2B"
"chaveer01","Gold Glove",2005,"AL","0","3B"
"varitja01","Gold Glove",2005,"AL","0","C"
"hunteto01","Gold Glove",2005,"AL","0","OF"
"suzukic01","Gold Glove",2005,"AL","0","OF"
"wellsve01","Gold Glove",2005,"AL","0","OF"
"rogerke01","Gold Glove",2005,"AL","0","P"
"jeterde01","Gold Glove",2005,"AL","0","SS"
"leede02","Gold Glove",2005,"NL","0","1B"
"castilu01","Gold Glove",2005,"NL","0","2B"
"lowelmi01","Gold Glove",2005,"NL","0","3B"
"mathemi01","Gold Glove",2005,"NL","0","C"
"abreubo01","Gold Glove",2005,"NL","0","OF"
"edmonji01","Gold Glove",2005,"NL","0","OF"
"jonesan01","Gold Glove",2005,"NL","0","OF"
"maddugr01","Gold Glove",2005,"NL","0","P"
"vizquom01","Gold Glove",2005,"NL","0","SS"
"ortizda01","Hank Aaron Award",2005,"AL","0","0"
"jonesan01","Hank Aaron Award",2005,"NL","0","0"
"biggicr01","Hutch Award",2005,"ML","0","0"
"smoltjo01","Lou Gehrig Memorial Award",2005,"ML","0","0"
"rodrial01","Most Valuable Player",2005,"AL","0","0"
"pujolal01","Most Valuable Player",2005,"NL","0","0"
"oswalro01","NLCS MVP",2005,"NL","0","0"
"smoltjo01","Roberto Clemente Award",2005,"ML","0","0"
"riverma01","Rolaids Relief Man Award",2005,"AL","0","0"
"cordech01","Rolaids Relief Man Award",2005,"NL","0","0"
"streehu01","Rookie of the Year",2005,"AL","0","0"
"howarry01","Rookie of the Year",2005,"NL","0","0"
"teixema01","Silver Slugger",2005,"AL","0","1B"
"soriaal01","Silver Slugger",2005,"AL","0","2B"
"rodrial01","Silver Slugger",2005,"AL","0","3B"
"varitja01","Silver Slugger",2005,"AL","0","C"
"ortizda01","Silver Slugger",2005,"AL","0","DH"
"guerrvl01","Silver Slugger",2005,"AL","0","OF"
"ramirma02","Silver Slugger",2005,"AL","0","OF"
"sheffga01","Silver Slugger",2005,"AL","0","OF"
"tejadmi01","Silver Slugger",2005,"AL","0","SS"
"leede02","Silver Slugger",2005,"NL","0","1B"
"kentje01","Silver Slugger",2005,"NL","0","2B"
"ensbemo01","Silver Slugger",2005,"NL","0","3B"
"barremi01","Silver Slugger",2005,"NL","0","C"
"cabremi01","Silver Slugger",2005,"NL","0","OF"
"jonesan01","Silver Slugger",2005,"NL","0","OF"
"leeca01","Silver Slugger",2005,"NL","0","OF"
"marquja01","Silver Slugger",2005,"NL","0","P"
"lopezfe01","Silver Slugger",2005,"NL","0","SS"
"teixema01","TSN All-Star",2005,"AL","0","1B"
"roberbr01","TSN All-Star",2005,"AL","0","2B"
"rodrial01","TSN All-Star",2005,"AL","0","3B"
"varitja01","TSN All-Star",2005,"AL","0","C"
"ortizda01","TSN All-Star",2005,"AL","0","DH"
"damonjo01","TSN All-Star",2005,"AL","0","OF"
"guerrvl01","TSN All-Star",2005,"AL","0","OF"
"ramirma02","TSN All-Star",2005,"AL","0","OF"
"nathajo01","TSN All-Star",2005,"AL","Y","RP"
"riverma01","TSN All-Star",2005,"AL","Y","RP"
"youngmi02","TSN All-Star",2005,"AL","0","SS"
"pujolal01","TSN All-Star",2005,"NL","0","1B"
"kentje01","TSN All-Star",2005,"NL","0","2B"
"ensbemo01","TSN All-Star",2005,"NL","0","3B"
"loducpa01","TSN All-Star",2005,"NL","0","C"
"cabremi01","TSN All-Star",2005,"NL","0","OF"
"griffke02","TSN All-Star",2005,"NL","0","OF"
"jonesan01","TSN All-Star",2005,"NL","0","OF"
"cordech01","TSN All-Star",2005,"NL","0","RP"
"lopezfe01","TSN All-Star",2005,"NL","0","SS"
"jonesan01","TSN Major League Player of the Year",2005,"ML","0","0"
"colonba01","TSN Pitcher of the Year",2005,"AL","0","0"
"carpech01","TSN Pitcher of the Year",2005,"NL","0","0"
"cordech01","TSN Reliever of the Year",2005,"NL","0","0"
"dyeje01","World Series MVP",2005,"ML","0","0"
"polanpl01","ALCS MVP",2006,"AL","0","0"
"youngmi02","All-Star Game MVP",2006,"ML","0","0"
"eckstda01","Babe Ruth Award",2006,"AL","0","SS"
"lasorto01","Branch Rickey Award",2006,"ML","0","0"
"johnsji04","Comeback Player of the Year",2006,"AL","0","0"
"garcino01","Comeback Player of the Year",2006,"NL","0","0"
"santajo01","Cy Young Award",2006,"AL","0","0"
"webbbr01","Cy Young Award",2006,"NL","0","0"
"teixema01","Gold Glove",2006,"AL","0","1B"
"grudzma01","Gold Glove",2006,"AL","0","2B"
"chaveer01","Gold Glove",2006,"AL","0","3B"
"rodriiv01","Gold Glove",2006,"AL","0","C"
"hunteto01","Gold Glove",2006,"AL","0","OF"
"suzukic01","Gold Glove",2006,"AL","0","OF"
"wellsve01","Gold Glove",2006,"AL","0","OF"
"rogerke01","Gold Glove",2006,"AL","0","P"
"jeterde01","Gold Glove",2006,"AL","0","SS"
"pujolal01","Gold Glove",2006,"NL","0","1B"
"hudsoor01","Gold Glove",2006,"NL","0","2B"
"rolensc01","Gold Glove",2006,"NL","0","3B"
"ausmubr01","Gold Glove",2006,"NL","0","C"
"beltrca01","Gold Glove",2006,"NL","0","OF"
"camermi01","Gold Glove",2006,"NL","0","OF"
"jonesan01","Gold Glove",2006,"NL","0","OF"
"maddugr01","Gold Glove",2006,"NL","0","P"
"vizquom01","Gold Glove",2006,"NL","0","SS"
"jeterde01","Hank Aaron Award",2006,"AL","0","0"
"howarry01","Hank Aaron Award",2006,"NL","0","0"
"loretma01","Hutch Award",2006,"ML","0","0"
"hoffmtr01","Lou Gehrig Memorial Award",2006,"ML","0","0"
"morneju01","Most Valuable Player",2006,"AL","0","0"
"howarry01","Most Valuable Player",2006,"NL","0","0"
"suppaje01","NLCS MVP",2006,"NL","0","0"
"santajo01","Pitching Triple Crown",2006,"AL","0","0"
"delgaca01","Roberto Clemente Award",2006,"ML","0","0"
"rodrifr03","Rolaids Relief Man Award",2006,"AL","0","0"
"hoffmtr01","Rolaids Relief Man Award",2006,"NL","0","0"
"verlaju01","Rookie of the Year",2006,"AL","0","0"
"ramirha01","Rookie of the Year",2006,"NL","0","0"
"morneju01","Silver Slugger",2006,"AL","0","1B"
"canoro01","Silver Slugger",2006,"AL","0","2B"
